white,black,trials,equity,sw,sl,gw,gl,bw,bl
h60-001A-85L-128.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0464, 37929, 38737, 12224, 9987, 723, 400
h60-001A-85L-129.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0456, 37578, 38316, 12621, 10305, 701, 479
h60-001A-85L-130.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0526, 37278, 37356, 13159, 10921, 786, 500
h60-001A-85L-131.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0527, 38821, 38188, 11817, 10006, 754, 414
h60-001A-85L-132.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0621, 38023, 38027, 12641, 10052, 801, 456
h60-001A-85L-133.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0509, 38501, 38242, 12009, 10088, 745, 415
h60-001A-85L-134.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0547, 38820, 36854, 12221, 10854, 754, 497
h60-001A-85L-135.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0605, 39077, 37897, 11863, 10005, 772, 386
h60-001A-85L-136.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0614, 37871, 37762, 12803, 10320, 799, 445
h60-001A-85L-137.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0511, 37796, 37836, 12623, 10471, 778, 496
h60-001A-85L-138.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0634, 38581, 37487, 12379, 10279, 811, 463
h60-001A-85L-139.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0554, 36944, 38068, 13213, 10466, 850, 459
h60-001A-85L-140.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0503, 37650, 38719, 12522, 9963, 737, 409
h60-001A-85L-141.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0565, 37205, 38606, 13046, 9957, 739, 447
h60-001A-85L-142.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0636, 37969, 37526, 12921, 10351, 746, 487
h60-001A-85L-143.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0621, 38061, 37392, 12681, 10628, 858, 380
h60-001A-85L-144.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0585, 37162, 37884, 13314, 10439, 737, 464
h60-001A-85L-145.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0534, 38779, 37521, 12018, 10354, 790, 538
h60-001A-85L-146.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0539, 39879, 37265, 11288, 10348, 760, 460
h60-001A-85L-147.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0662, 37702, 37729, 13014, 10240, 840, 475
h60-001A-85L-148.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0595, 37078, 37819, 13368, 10448, 785, 502
h60-001A-85L-149.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0621, 38836, 37468, 12280, 10236, 715, 465
h60-001A-85L-150.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0578, 38266, 37754, 12321, 10315, 881, 463
h60-001A-85L-151.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0599, 38116, 38603, 12417, 9657, 763, 444
h60-001A-85L-152.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0547, 39053, 38170, 11668, 9980, 766, 363
h60-001A-85L-153.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0545, 38151, 37420, 12574, 10663, 746, 446
h60-001A-85L-154.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0686, 37171, 37546, 13522, 10442, 838, 481
h60-001A-85L-155.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0633, 37345, 37943, 13236, 10184, 783, 509
h60-001A-85L-156.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0566, 37616, 38754, 12765, 9721, 691, 453
h60-001A-85L-157.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0562, 39194, 37067, 11951, 10631, 721, 436
h60-001A-85L-158.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0614, 37082, 38238, 13239, 10142, 833, 466
h60-001A-85L-159.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0638, 38599, 37088, 12615, 10425, 718, 555
h60-001A-85L-160.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0442, 38520, 37755, 11925, 10533, 779, 488
h60-001A-85L-161.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0472, 38479, 38536, 11972, 9867, 667, 479
h60-001A-85L-162.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0476, 37750, 39033, 12382, 9747, 672, 416
h60-001A-85L-163.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0609, 37983, 37849, 12676, 10174, 817, 501
h60-001A-85L-164.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0603, 36862, 37382, 13651, 10827, 789, 489
h60-001A-85L-165.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0655, 38370, 37422, 12699, 10307, 738, 464
h60-001A-85L-166.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0483, 37977, 38269, 12307, 10200, 774, 473
h60-001A-85L-167.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0632, 38455, 37496, 12450, 10271, 831, 497
h60-001A-85L-168.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0661, 37894, 37356, 13001, 10447, 811, 491
h60-001A-85L-169.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.052, 37800, 37065, 12783, 11036, 820, 496
h60-001A-85L-170.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0616, 36960, 37796, 13494, 10431, 804, 515
h60-001A-85L-171.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0552, 38638, 37801, 12143, 10245, 734, 439
