white,black,trials,equity,sw,sl,gw,gl,bw,bl
h30-200m-01a-80.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00684, 38019, 39367, 11097, 10237, 692, 588
h30-200m-01a-81.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0108, 37330, 39007, 11733, 10598, 747, 585
h30-200m-01a-82.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00562, 37696, 38747, 11381, 10927, 742, 507
h30-200m-01a-83.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0158, 37715, 38957, 11523, 10476, 786, 543
h30-200m-01a-84.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.01, 37834, 38871, 11373, 10642, 736, 544
h30-200m-01a-85.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0132, 36907, 38563, 12140, 10996, 812, 582
h30-200m-01a-86.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00224, 36695, 39082, 11801, 11075, 792, 555
h30-200m-01a-87.w, /Users/todd/src/backgammon/nets/drc.w, 100000, -0.00854, 38158, 39656, 10439, 10501, 751, 495
h30-200m-01a-88.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0153, 37490, 39091, 11599, 10375, 836, 609
h30-200m-01a-89.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00661, 37138, 39144, 11710, 10735, 756, 517
h30-200m-01a-90.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00441, 37017, 38619, 11844, 11127, 798, 595
h30-200m-01a-91.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00906, 38343, 38771, 11001, 10589, 733, 563
h30-200m-01a-92.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00409, 38367, 38637, 10857, 10888, 749, 502
h30-200m-01a-93.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00681, 37833, 38552, 11319, 10892, 793, 611
h30-200m-01a-94.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0148, 37869, 39346, 11255, 10233, 800, 497
h30-200m-01a-95.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00564, 36608, 38709, 12146, 11124, 810, 603
h30-200m-01a-96.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00589, 38253, 39721, 10762, 10065, 710, 489
h30-200m-01a-97.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0106, 38073, 38730, 11222, 10689, 751, 535
h30-200m-01a-98.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00094, 38603, 39158, 10548, 10546, 680, 465
h30-200m-01a-99.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00871, 38253, 38871, 11095, 10538, 684, 559
h30-200m-01a-100.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0185, 38196, 38887, 11202, 10420, 810, 485
h30-200m-01a-101.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00785, 38106, 38784, 11146, 10731, 722, 511
h30-200m-01a-102.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00509, 38055, 38638, 11182, 10831, 712, 582
h30-200m-01a-103.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00957, 36527, 39008, 12269, 10826, 777, 593
h30-200m-01a-104.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00864, 38307, 38917, 10951, 10565, 747, 513
h30-200m-01a-105.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0129, 37259, 39299, 11689, 10389, 803, 561
h30-200m-01a-106.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0109, 37466, 39545, 11520, 10266, 711, 492
h30-200m-01a-107.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0119, 37576, 38602, 11588, 10854, 815, 565
h30-200m-01a-108.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0134, 38036, 38876, 11307, 10455, 742, 584
h30-200m-01a-109.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0125, 37481, 39056, 11613, 10478, 779, 593
h30-200m-01a-110.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0221, 37110, 38487, 12188, 10791, 844, 580
h30-200m-01a-111.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0119, 37785, 38856, 11476, 10587, 729, 567
h30-200m-01a-112.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0146, 36996, 39211, 11892, 10531, 844, 526
h30-200m-01a-113.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0091, 38117, 39065, 11086, 10514, 728, 490
h30-200m-01a-114.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0108, 38045, 39056, 11131, 10486, 775, 507
h30-200m-01a-115.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0157, 38121, 38539, 11326, 10723, 776, 515
h30-200m-01a-116.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00799, 38218, 38832, 11024, 10643, 750, 533
h30-200m-01a-117.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00493, 37632, 38744, 11414, 10931, 746, 533
h30-200m-01a-118.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0157, 37467, 38700, 11769, 10737, 787, 540
h30-200m-01a-119.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0127, 37068, 38984, 11992, 10642, 738, 576
h30-200m-01a-120.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00954, 36686, 38465, 12290, 11120, 785, 654
h30-200m-01a-121.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0141, 37659, 38565, 11697, 10820, 724, 535
h30-200m-01a-122.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0132, 37153, 38341, 12039, 11098, 789, 580
h30-200m-01a-123.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0161, 37616, 38670, 11708, 10723, 757, 526
h30-200m-01a-124.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0143, 38157, 38901, 11136, 10576, 790, 440
h30-200m-01a-125.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0175, 37266, 38379, 11953, 11013, 859, 530
h30-200m-01a-126.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0138, 37466, 38982, 11707, 10498, 754, 593
h30-200m-01a-127.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0105, 37595, 38625, 11548, 10895, 798, 539
h30-200m-01a-128.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0148, 37833, 38697, 11502, 10651, 765, 552
h30-200m-01a-129.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0172, 37761, 38928, 11561, 10494, 754, 502
h30-200m-01a-130.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.00763, 38292, 39098, 10949, 10508, 691, 462
h30-200m-01a-131.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0215, 37941, 38305, 11656, 10817, 779, 502
h30-200m-01a-132.w, /Users/todd/src/backgammon/nets/drc.w, 100000, 0.0188, 37902, 38717, 11485, 10519, 815, 562
