white,black,trials,equity,sw,sl,gw,gl,bw,bl
h120-a-79.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0854, 37394, 37445, 13838, 10014, 812, 497
h120-a-80.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.089, 38088, 36949, 13540, 10111, 807, 505
h120-a-81.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0852, 38033, 37073, 13500, 10159, 764, 471
h120-a-82.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0853, 37931, 37261, 13485, 10034, 805, 484
h120-a-83.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0907, 37840, 37332, 13671, 9844, 808, 505
h120-a-84.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0792, 37587, 37423, 13529, 10101, 830, 530
h120-a-85.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0856, 38011, 36776, 13614, 10296, 766, 537
h120-a-86.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0829, 38202, 37456, 13139, 9934, 824, 445
h120-a-87.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0827, 38045, 37293, 13365, 10027, 775, 495
h120-a-88.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0829, 37850, 37342, 13437, 10079, 823, 469
h120-a-89.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0877, 38379, 37112, 13260, 9987, 791, 471
h120-a-90.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0816, 38345, 37495, 13021, 9854, 805, 480
h120-a-91.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0869, 37717, 37092, 13747, 10119, 797, 528
h120-a-92.w, /home/todd/src/backgammon/nets/drc.w, 100000, 0.0837, 38001, 37261, 13410, 10025, 795, 508
